canonical_smiles,molecule_chembl_id,pchembl_value,standard_units,standard_value,units,value,pIC50,Activity Class,Valid_SMILES,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Lipinski_Violations,Drug_Likeness,Predicted_pIC50,Absorption_Score,Permeability_Score,DrugLikeness_Score,ADMET_Proxy_Score,ADMET_Profile,Activity_Score,Target_Confidence,Lead_Score,Lead_Score_Percent,Scaffold,Fraction_CSP3,Heavy_Atom_Count,Aromatic_Rings,NHOH_Count,NO_Count,BBB_Suitability,BBB_Profile,Solubility_Score,Developability_Score,Advanced_ADMET_Score,Advanced_ADMET_Profile,Final_Lead_Score,Final_Lead_Score_Percent,Rank
CN1CCN(C(=O)OC[C@H]2CC[C@@H](c3ccccc3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1,CHEMBL396542,6.35,nM,450.0,nM,450.0,6.346787486224656,Moderately Active,True,478.01400000000024,3.618400000000003,70.16,0,5,5,4,0,Pass,6.119361,1.0,0.75,1.0,0.925,Favourable,0.5042939,0.897767398252352,0.7245353292174272,72.45353292174272,O=C(OCC1CCC(c2ccccc2)N1S(=O)(=O)c1ccccc1)N1CCNCC1,0.43478260869565216,32,2,0,7,0.75,High Suitability,0.6000000000000001,1.0,0.8200000000000001,Favourable,0.6643616611957549,66.43616611957549,458
CC1=NC2(N=C1N)c1cc(C#CC(C)(C)C)ccc1CC21CCC1,CHEMBL3653716,5.58,nM,2610.0,nM,2610.0,5.583359492661719,Low Activity,True,319.45200000000017,3.7951000000000032,50.739999999999995,1,3,0,4,0,Pass,5.574181,1.0,1.0,1.0,1.0,Favourable,0.41451967,0.897767398252352,0.7021482037253313,70.21482037253313,C1=NC2(N=C1)c1ccccc1CC21CCC1,0.5238095238095238,24,1,2,3,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.663985829114914,66.3985829114914,459
C[C@@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,CHEMBL5089745,6.58,nM,263.0,uM,0.263,6.580044251510242,Moderately Active,True,489.40500000000014,2.1171,150.63,3,9,6,3,0,Pass,6.9139175,0.65,0.44999999999999996,1.0,0.6950000000000001,Moderate,0.6351329,0.897767398252352,0.7209548243231706,72.09548243231706,O=C(Nc1cccc(C2COCC=N2)n1)c1cnccn1,0.42105263157894735,34,2,5,10,0.4,Low Suitability,0.8,0.8,0.6125,Moderate,0.6636980938911438,66.36980938911438,460
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(C)n2)ccc1O,CHEMBL492807,4.98,nM,10400.0,uM,10.4,4.982966660701219,Low Activity,True,378.42800000000005,4.189300000000004,76.74,2,5,6,3,0,Pass,5.5505176,1.0,1.0,1.0,1.0,Favourable,0.410623,0.897767398252352,0.7001998768992357,70.01998768992357,C(=Cc1cc(C=Cc2ccccc2)[nH]n1)c1ccccc1,0.13636363636363635,28,3,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6618426696062089,66.18426696062089,461
CCNc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4061837,5.85,nM,1400.0,uM,1.4,5.853871964321762,Low Activity,True,292.3860000000001,3.7162000000000024,49.84,2,4,6,3,0,Pass,5.546785,1.0,1.0,1.0,1.0,Favourable,0.4100083,0.897767398252352,0.6998925255484514,69.98925255484514,c1ccc(CCNc2ncnc3ccccc23)cc1,0.2222222222222222,22,3,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6615045771598816,66.15045771598817,462
O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@]2(O)C1)C1CC1,CHEMBL1778349,7.54,nM,29.0,nM,29.0,7.537602002101044,Highly Active,True,534.0020000000001,3.0452000000000012,109.77000000000001,2,6,5,5,1,Pass,7.400549,0.75,0.44999999999999996,0.75,0.66,Moderate,0.715266,0.897767398252352,0.713021364564412,71.3021364564412,O=S(=O)(NC1CCC2(S(=O)(=O)c3ccccc3)c3ccccc3OCC2C1)C1CC1,0.45454545454545453,34,2,2,7,0.4,Low Suitability,0.4000000000000001,0.75,0.55,Unfavourable,0.6608962881565095,66.08962881565094,463
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(F)(F)CC1,CHEMBL3653692,5.75,nM,1760.0,nM,1760.0,5.75448733218585,Low Activity,True,382.25200000000024,4.185400000000003,50.739999999999995,1,3,0,4,0,Pass,5.5390186,1.0,1.0,1.0,1.0,Favourable,0.4087295,0.897767398252352,0.6992531167216234,69.92531167216234,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.5294117647058824,23,1,2,3,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6608012274503708,66.08012274503709,464
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccccc2)ccc1O,CHEMBL3892054,5.66,nM,2200.0,uM,2.2,5.657577319177793,Low Activity,True,322.36,3.6557000000000026,63.60000000000001,1,4,7,2,0,Pass,5.53734,1.0,1.0,1.0,1.0,Favourable,0.4084531,0.897767398252352,0.6991149233527116,69.91149233527116,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.1,24,2,1,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6606492207050324,66.06492207050324,465
CN1C(=O)C(c2ccccc2)(c2cc(F)cc(F)c2)N=C1N,CHEMBL5800721,5.52,nM,3000.0,nM,3000.0,5.522878745280337,Low Activity,True,301.296,1.9950999999999999,58.69,1,3,2,3,0,Pass,5.379003,1.0,1.0,1.0,1.0,Favourable,0.38237983,0.897767398252352,0.6860782848544053,68.60782848544052,O=C1NC=NC1(c1ccccc1)c1ccccc1,0.125,22,2,2,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6603089094161987,66.03089094161987,466
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1,CHEMBL236191,7.09,nM,81.0,nM,81.0,7.0915149811213505,Highly Active,True,529.6500000000003,3.3443000000000023,90.39000000000001,1,6,7,4,1,Pass,7.3821945,0.75,0.44999999999999996,0.75,0.66,Moderate,0.7122437,0.897767398252352,0.7115102080054215,71.15102080054216,O=C(OC1(C2CCCCN2S(=O)(=O)c2ccccc2)CC1)N1CCNCC1,0.72,36,1,1,8,0.4,Low Suitability,0.4000000000000001,0.75,0.55,Unfavourable,0.6592340338230134,65.92340338230133,467
Cc1cc2nc3n(c(=O)c2cc1NC(=O)c1cc2cc(Cl)ccc2[nH]1)CCC3,CHEMBL4854859,5.29,nM,5100.0,uM,5.1,5.292429823902063,Low Activity,True,392.8460000000002,4.038120000000002,79.78,2,3,2,5,0,Pass,5.5145626,1.0,1.0,1.0,1.0,Favourable,0.4047023,0.897767398252352,0.6972395228094987,69.72395228094987,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,0.19047619047619047,28,4,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6585862741470337,65.85862741470338,468
COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC,CHEMBL4091317,5.51,nM,3100.0,uM,3.1,5.508638306165727,Low Activity,True,352.3940000000001,3.217500000000001,85.37,2,6,6,3,0,Pass,5.5109973,1.0,1.0,1.0,1.0,Favourable,0.4041152,0.897767398252352,0.69694596993398,69.694596993398,c1ccc(CNc2ncnc3ccccc23)cc1,0.21052631578947367,26,3,2,7,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6582633659839631,65.82633659839631,469
CNc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4064773,5.70,nM,2000.0,uM,2.0,5.698970004336019,Low Activity,True,278.35900000000004,3.326100000000002,49.84,2,4,5,3,0,Pass,5.510496,1.0,1.0,1.0,1.0,Favourable,0.4040327,0.897767398252352,0.6969047235197954,69.69047235197954,c1ccc(CCNc2ncnc3ccccc23)cc1,0.17647058823529413,21,3,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6582179919481278,65.82179919481278,470
CC1=NC2(CCOc3ccc(-c4cc(C)cc(C)c4)cc32)N=C1N,CHEMBL3657452,5.50,nM,3200.0,nM,3200.0,5.494850021680094,Low Activity,True,319.4080000000001,3.737440000000002,59.97,1,4,1,4,0,Pass,5.5065913,1.0,1.0,1.0,1.0,Favourable,0.4033897,0.897767398252352,0.6965832160658769,69.65832160658769,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,0.3,24,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6578643426895142,65.78643426895142,471
O=c1cc(/C=C/c2ccc(OCCCN3CCCC3)cc2)occ1O,CHEMBL4868743,5.65,nM,2240.0,uM,2.24,5.649751981665837,Low Activity,True,341.407,3.3805000000000027,62.91,1,5,7,3,0,Pass,5.4960427,1.0,1.0,1.0,1.0,Favourable,0.4016527,0.897767398252352,0.6957147167868547,69.57147167868547,O=c1ccoc(C=Cc2ccc(OCCCN3CCCC3)cc2)c1,0.35,25,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6569089845418931,65.69089845418931,472
O=C(/C=C/c1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,CHEMBL4853181,5.51,nM,3090.0,uM,3.09,5.510041520575165,Low Activity,True,370.41200000000026,3.475900000000001,79.78,2,3,3,5,0,Pass,5.4912925,1.0,1.0,1.0,1.0,Favourable,0.40087044,0.897767398252352,0.6953235911078386,69.53235911078386,O=C(C=Cc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,0.13636363636363635,28,4,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6564787433147431,65.64787433147431,473
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2s1,CHEMBL4871713,5.64,nM,2300.0,uM,2.3,5.638272163982407,Low Activity,True,361.426,3.809700000000003,63.99,1,4,2,5,0,Pass,5.4873166,1.0,1.0,1.0,1.0,Favourable,0.40021574,0.897767398252352,0.6949962423987321,69.49962423987321,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2s1,0.15,26,4,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.656118671655655,65.6118671655655,474
CN1CCN(c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)CC1,CHEMBL5199361,5.35,nM,4494.0,uM,4.494,5.3473669319168895,Low Activity,True,326.4000000000002,2.773600000000001,62.510000000000005,0,5,2,4,0,Pass,5.3275065,1.0,1.0,1.0,1.0,Favourable,0.37389994,0.897767398252352,0.6818383382506302,68.18383382506302,c1ccc2c(N3CCNCC3)c3c(nc2c1)CCCC3,0.5,24,2,0,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6556449651718139,65.5644965171814,475
Cc1c(O)c(=O)ccn1-c1ccc(OCCCN2CCCC2)cc1,CHEMBL5289089,5.54,nM,2850.0,uM,2.85,5.54515513999149,Low Activity,True,328.41200000000015,2.7162200000000007,54.699999999999996,1,4,6,3,0,Pass,5.3217015,1.0,1.0,1.0,1.0,Favourable,0.37294406,0.897767398252352,0.6813603984064988,68.13603984064987,O=c1ccn(-c2ccc(OCCCN3CCCC3)cc2)cc1,0.42105263157894735,24,2,1,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6551192373037338,65.51192373037338,476
O=c1cc(/C=C/c2ccc(OCCCN3CCOCC3)cc2)occ1O,CHEMBL4862604,5.38,nM,4120.0,uM,4.12,5.3851027839668655,Low Activity,True,357.40600000000006,2.6169000000000016,72.14,1,6,7,3,0,Pass,5.319999,1.0,1.0,1.0,1.0,Favourable,0.37266374,0.897767398252352,0.6812202380843094,68.12202380843094,O=c1ccoc(C=Cc2ccc(OCCCN3CCOCC3)cc2)c1,0.35,26,2,1,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.654965054988861,65.49650549888611,477
CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCC2)cc1,CHEMBL4876429,5.68,nM,2070.0,uM,2.07,5.684029654543082,Low Activity,True,368.47700000000026,3.608900000000003,54.70000000000001,1,4,8,3,0,Pass,5.4679728,1.0,1.0,1.0,1.0,Favourable,0.3970304,0.897767398252352,0.6934035764880112,69.34035764880112,O=c1cc[nH]c(C=Cc2ccc(OCCCN3CCCC3)cc2)c1,0.4090909090909091,27,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6543667272329331,65.43667272329331,478
CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCCC2)cc1,CHEMBL4878762,5.52,nM,3050.0,uM,3.05,5.515700160653214,Low Activity,True,382.5040000000003,3.999000000000003,54.70000000000001,1,4,8,3,0,Pass,5.465717,1.0,1.0,1.0,1.0,Favourable,0.39665896,0.897767398252352,0.6932178484148911,69.3217848414891,O=c1cc[nH]c(C=Cc2ccc(OCCCN3CCCCC3)cc2)c1,0.43478260869565216,28,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6541624323129654,65.41624323129655,479
O=C(Cc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,CHEMBL4878452,5.79,nM,1620.0,uM,1.62,5.790484985457369,Low Activity,True,358.4010000000002,3.005200000000001,79.78,2,3,3,5,0,Pass,5.463164,1.0,1.0,1.0,1.0,Favourable,0.3962385,0.897767398252352,0.6930076228327683,69.30076228327682,O=C(Cc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,0.19047619047619047,27,4,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6539311811923981,65.39311811923982,480
Oc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4096595,4.95,nM,11200.0,uM,11.2,4.950781977329818,Low Activity,True,265.31600000000003,2.990000000000001,58.040000000000006,2,4,4,3,0,Pass,5.3019505,1.0,1.0,1.0,1.0,Favourable,0.36969167,0.897767398252352,0.6797342048830918,67.97342048830917,c1ccc(CCNc2ncnc3ccccc23)cc1,0.125,20,3,2,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6533304274082183,65.33304274082184,481
O=c1cc(/C=C/c2ccc(OCCCN3CCCCC3)cc2)occ1O,CHEMBL4852639,5.49,nM,3260.0,uM,3.26,5.486782399932061,Low Activity,True,355.434,3.770600000000003,62.91,1,5,7,3,0,Pass,5.4547257,1.0,1.0,1.0,1.0,Favourable,0.39484906,0.897767398252352,0.6923129008955887,69.23129008955887,O=c1ccoc(C=Cc2ccc(OCCCN3CCCCC3)cc2)c1,0.38095238095238093,26,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6531669900417328,65.31669900417329,482
CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4078382,5.54,nM,2900.0,uM,2.9,5.537602002101044,Low Activity,True,352.43800000000005,3.7334000000000023,68.30000000000001,2,6,8,3,0,Pass,5.4545,1.0,1.0,1.0,1.0,Favourable,0.39481187,0.897767398252352,0.6922943042464188,69.22943042464188,c1ccc(CCNc2ncnc3ccccc23)cc1,0.3,26,3,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6531465307474137,65.31465307474137,483
COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1O,CHEMBL3958051,5.68,nM,2100.0,uM,2.1,5.6777807052660805,Low Activity,True,368.38500000000005,3.3699000000000026,93.06000000000002,2,6,8,2,0,Pass,5.9509444,1.0,0.7,1.0,0.9099999999999999,Favourable,0.47656095,0.897767398252352,0.7061688450522354,70.61688450522354,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.14285714285714285,27,2,2,6,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6526085345745086,65.26085345745086,484
CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL4061746,5.72,nM,1900.0,uM,1.9,5.721246399047171,Low Activity,True,292.34200000000004,3.2003000000000013,66.91,2,4,4,3,0,Pass,5.448388,1.0,1.0,1.0,1.0,Favourable,0.39380544,0.897767398252352,0.6917910920329026,69.17910920329025,c1ccc(CNc2ncnc3ccccc23)cc1,0.11764705882352941,22,3,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6525929973125458,65.25929973125459,485
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCOCC1,CHEMBL3653689,5.12,nM,7530.0,nM,7530.0,5.123205023799299,Low Activity,True,348.24400000000026,2.786500000000001,59.97,1,4,0,4,0,Pass,5.293326,1.0,1.0,1.0,1.0,Favourable,0.36827147,0.897767398252352,0.6790241049475602,67.90241049475601,C1=NC2(N=C1)c1ccccc1CC21CCOCC1,0.5,21,1,2,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6525493085384368,65.25493085384369,486
Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12,CHEMBL2179241,5.64,nM,2300.0,uM,2.3,5.638272163982407,Low Activity,True,384.84800000000007,3.4647000000000023,90.35000000000001,1,5,3,4,0,Pass,5.9464307,1.0,0.7,1.0,0.9099999999999999,Favourable,0.47581768,0.897767398252352,0.7057972100920609,70.57972100920608,O=S(=O)(c1ccccc1)c1cnc2cc(-c3ccccc3)nn2c1,0.0,26,4,2,6,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6521997361183166,65.21997361183166,487
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(O)c3)ncn2)cc1O,CHEMBL2059204,5.68,nM,2100.0,uM,2.1,5.6777807052660805,Low Activity,True,376.41200000000003,4.245800000000005,84.7,2,6,6,3,0,Pass,5.440559,1.0,1.0,1.0,1.0,Favourable,0.3925162,0.897767398252352,0.6911464677996567,69.11464677996567,C(=Cc1cc(C=Cc2ccccc2)ncn1)c1ccccc1,0.09090909090909091,28,3,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6518839106559754,65.18839106559754,488
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL140,6.10,nM,800.0,uM,0.8,6.096910013008056,Moderately Active,True,368.3850000000001,3.3699000000000026,93.06000000000002,2,6,8,2,0,Pass,5.942597,1.0,0.7,1.0,0.9099999999999999,Favourable,0.47518635,0.897767398252352,0.7054815438933304,70.54815438933304,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.14285714285714285,27,2,2,6,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6518525092601776,65.18525092601776,489
CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,CHEMBL4558518,5.80,nM,1600.0,nM,1600.0,5.795880017344075,Low Activity,True,569.114,6.219100000000006,75.71000000000001,1,5,6,4,2,Fail,7.9438376,0.5,0.5,0.5,0.5,Unfavourable,0.80472887,0.897767398252352,0.6722528027243546,67.22528027243546,O=S(=O)(c1ccccc1)C1(c2ccccc2)CCC(NCC2CCCN2)CC1,0.5357142857142857,38,2,1,6,0.55,Moderate Suitability,0.15000000000000002,0.6,0.45499999999999996,Unfavourable,0.6518508760929108,65.18508760929109,490
COc1ccc(CNc2ccc3nc4n(c(=O)c3c2)CCC4)c(O)c1,CHEMBL4852660,5.41,nM,3910.0,uM,3.91,5.407823242604133,Low Activity,True,337.37900000000013,2.6690000000000005,76.38,2,5,4,4,0,Pass,5.284853,1.0,1.0,1.0,1.0,Favourable,0.36687624,0.897767398252352,0.678326492185109,67.8326492185109,O=c1c2cc(NCc3ccccc3)ccc2nc2n1CCC2,0.2631578947368421,25,3,2,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6517819434404373,65.17819434404373,491
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,CHEMBL986,6.75,nM,180.0,uM,0.18,6.7447274948966935,Moderately Active,True,286.45900000000006,5.510300000000006,20.23,1,1,5,1,1,Pass,6.582664,0.75,0.75,0.75,0.75,Moderate,0.5805856,0.897767398252352,0.6726811693854263,67.26811693854263,C1=CCCCC1,0.5,21,0,1,1,0.8,High Suitability,0.55,0.85,0.7350000000000001,Moderate,0.6515720794200897,65.15720794200897,492
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)c(O)c3)ncn2)cc1O,CHEMBL2059206,5.47,nM,3400.0,uM,3.4,5.468521082957745,Low Activity,True,402.4980000000001,4.360600000000005,72.72,2,6,6,3,0,Pass,5.5848503,1.0,1.0,1.0,1.0,Favourable,0.4162765,0.897767398252352,0.7030266271777086,70.30266271777086,C(=Cc1cc(C=Cc2ccccc2)ncn1)c1ccccc1,0.16666666666666666,30,3,2,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.650952094912529,65.0952094912529,493
Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCCC2)cc1,CHEMBL4846443,5.59,nM,2570.0,uM,2.57,5.590066876668706,Low Activity,True,368.4770000000002,3.5161000000000024,54.70000000000001,1,4,7,3,0,Pass,5.4265833,1.0,1.0,1.0,1.0,Favourable,0.39021486,0.897767398252352,0.6899958001322678,68.99958001322678,O=c1cc[nH]c(C=Cc2ccc(OCCCN3CCCCC3)cc2)c1,0.4090909090909091,27,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6506181762218476,65.06181762218476,494
CN1CCN(CCCOc2ccc(/C=C/c3cc(=O)c(O)cn3C)cc2)CC1,CHEMBL4848524,5.22,nM,6020.0,uM,6.02,5.220403508742176,Low Activity,True,383.4920000000002,2.2775999999999996,57.940000000000005,1,5,7,3,0,Pass,5.2671156,1.0,1.0,1.0,1.0,Favourable,0.36395544,0.897767398252352,0.6768660889811448,67.68660889811447,O=c1cc[nH]c(C=Cc2ccc(OCCCN3CCNCC3)cc2)c1,0.4090909090909091,28,2,1,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6501754939556121,65.01754939556122,495
CN1CCN(C(=O)OCCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,CHEMBL390478,5.72,nM,1900.0,nM,1900.0,5.721246399047171,Low Activity,True,478.01400000000024,3.6242000000000028,70.16,0,5,5,4,0,Pass,5.9583197,1.0,0.75,1.0,0.925,Favourable,0.4777754,0.897767398252352,0.7112760673708849,71.12760673708848,O=C(OCCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCNCC1,0.43478260869565216,32,2,0,7,0.75,High Suitability,0.6000000000000001,1.0,0.8200000000000001,Favourable,0.6497764642238616,64.97764642238616,496
Cc1ccc2nc3c(c(NCCO)c2c1)CCCC3,CHEMBL5190530,5.53,nM,2954.0,uM,2.9539999999999997,5.529589509024069,Low Activity,True,256.34899999999993,2.826220000000001,45.150000000000006,2,3,3,3,0,Pass,5.259874,1.0,1.0,1.0,1.0,Favourable,0.36276293,0.897767398252352,0.6762698339171341,67.62698339171341,c1ccc2nc3c(cc2c1)CCCC3,0.4375,19,2,2,3,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6495196193456649,64.9519619345665,497
CN(C)c1cc(/C=C/c2cc(/C=C/c3ccc(O)c(N(C)C)c3)ncn2)ccc1O,CHEMBL2059205,5.43,nM,3700.0,uM,3.7,5.431798275933005,Low Activity,True,402.4980000000001,4.360600000000004,72.72,2,6,6,3,0,Pass,5.5677233,1.0,1.0,1.0,1.0,Favourable,0.41345626,0.897767398252352,0.7016165004916124,70.16165004916124,C(=Cc1cc(C=Cc2ccccc2)ncn1)c1ccccc1,0.16666666666666666,30,3,2,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.6494009436368943,64.94009436368943,498
O=c1c2cc(NCc3cc(F)ccc3O)ccc2nc2n1CCC2,CHEMBL4861468,5.20,nM,6300.0,uM,6.3,5.200659450546418,Low Activity,True,325.34300000000013,2.799500000000001,67.15,2,4,3,4,0,Pass,5.2556224,1.0,1.0,1.0,1.0,Favourable,0.36206287,0.897767398252352,0.6759198056406907,67.59198056406906,O=c1c2cc(NCc3ccccc3)ccc2nc2n1CCC2,0.2222222222222222,24,3,2,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6491345882415771,64.91345882415771,499
COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c(O)c1,CHEMBL3672436,6.03,nM,930.0,uM,0.93,6.031517051446064,Moderately Active,True,368.38500000000005,3.369900000000002,93.06000000000002,2,6,8,2,0,Pass,5.912577,1.0,0.7,1.0,0.9099999999999999,Favourable,0.47024304,0.897767398252352,0.7030098882861069,70.30098882861068,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.14285714285714285,27,2,2,6,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6491336731910705,64.91336731910705,500
CN1CCN(CCCOc2ccc(/C=C/c3cc(=O)c(O)co3)cc2)CC1,CHEMBL4876778,5.26,nM,5540.0,uM,5.54,5.2564902352715706,Low Activity,True,370.4490000000002,2.5321000000000007,66.15,1,6,7,3,0,Pass,5.2515454,1.0,1.0,1.0,1.0,Favourable,0.36139148,0.897767398252352,0.6755841122813157,67.55841122813156,O=c1ccoc(C=Cc2ccc(OCCCN3CCNCC3)cc2)c1,0.38095238095238093,27,2,1,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6487653225660324,64.87653225660324,501
Oc1ccc(-c2ccc(O)c(O)c2)cc1O,CHEMBL2337291,6.00,nM,1000.0,uM,1.0,6.0,Moderately Active,True,218.208,2.1760000000000006,80.92,4,4,1,2,0,Pass,5.556423,1.0,0.8,1.0,0.94,Favourable,0.41159546,0.897767398252352,0.6826861017889908,68.26861017889908,c1ccc(-c2ccccc2)cc1,0.0,16,2,4,4,0.8,High Suitability,1.0,1.0,0.9200000000000002,Favourable,0.6483775169849396,64.83775169849396,502
C[C@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)N=C(N)OCC1(F)F,CHEMBL4108335,6.32,nM,480.0,nM,480.0,6.318758762624412,Moderately Active,True,443.3610000000001,1.3888999999999998,150.63,3,9,6,3,0,Pass,6.3559155,0.65,0.7,1.0,0.77,Moderate,0.5432472,0.897767398252352,0.6975119813628129,69.75119813628129,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1,0.35294117647058826,31,2,5,10,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.6481609845161438,64.81609845161438,503
CCCNc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4083601,5.36,nM,4400.0,uM,4.4,5.356547323513812,Low Activity,True,306.41300000000007,4.106300000000003,49.84,2,4,7,3,0,Pass,5.3989196,1.0,1.0,1.0,1.0,Favourable,0.38565946,0.897767398252352,0.6877180980391434,68.77180980391434,c1ccc(CCNc2ncnc3ccccc23)cc1,0.2631578947368421,23,3,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6481127098798752,64.81127098798753,504
